Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),Return,Lagged_Return
2010-08-16,1222.0,1223.5,783.836,781.739,953.57,954.368,0.7617871113856367,0.10305028854080689
2010-08-17,1226.25,1226.0,781.997,785.797,951.319,951.716,0.2043318348998735,0.7617871113856367
2010-08-18,1223.0,1218.0,782.319,780.019,948.945,946.093,-0.6525285481239762,0.2043318348998735
2010-08-19,1228.0,1233.5,785.317,787.173,957.057,957.166,1.2725779967159179,-0.6525285481239762
2010-08-20,1230.5,1223.5,791.828,788.338,964.141,964.525,-0.8107012565869431,1.2725779967159179
2010-08-23,1227.0,1226.0,789.829,787.311,966.675,964.595,0.2043318348998735,-0.8107012565869431
2010-08-24,1218.0,1222.0,790.498,791.707,964.142,964.483,-0.32626427406199365,0.2043318348998735
2010-08-25,1237.5,1237.5,802.529,801.23,975.946,977.102,1.2684124386252105,-0.32626427406199365
2010-08-26,1240.25,1237.0,798.667,794.069,976.806,969.588,-0.040404040404040664,1.2684124386252105
2010-08-27,1234.5,1235.0,796.195,798.474,970.595,972.135,-0.16168148746968924,-0.040404040404040664
2010-08-31,1233.5,1246.0,800.091,809.459,972.869,979.098,0.8906882591093179,-0.16168148746968924
2010-09-01,1250.0,1246.5,812.533,806.535,977.632,971.627,0.040128410914919144,0.8906882591093179
2010-09-02,1247.75,1248.5,810.122,812.984,972.222,975.162,0.16044925792217946,0.040128410914919144
2010-09-03,1252.0,1240.5,812.407,803.953,975.306,964.019,-0.6407689227072466,0.16044925792217946
2010-09-06,1249.5,1249.0,811.153,812.622,969.657,970.172,0.6852075775896749,-0.6407689227072466
2010-09-07,1247.25,1256.75,811.536,820.333,977.315,985.686,0.620496397117698,0.6852075775896749
2010-09-08,1258.0,1255.0,814.292,810.305,991.723,985.009,-0.1392480604734403,0.620496397117698
2010-09-09,1253.5,1255.0,813.38,812.298,984.914,985.009,0.0,-0.1392480604734403
2010-09-10,1248.75,1246.5,808.514,809.942,980.951,981.883,-0.6772908366533881,0.0
2010-09-13,1243.0,1243.75,804.375,807.42,970.866,969.408,-0.2206177296430023,-0.6772908366533881
2010-09-14,1253.25,1265.5,813.852,818.882,975.444,982.76,1.748743718592971,-0.2206177296430023
2010-09-15,1270.4,1267.0,818.82,815.001,978.887,974.99,0.11853022520742496,1.748743718592971
2010-09-16,1271.25,1272.5,815.374,815.026,971.978,971.968,0.4340962904498813,0.11853022520742496
2010-09-17,1281.5,1274.0,816.19,813.953,975.489,975.05,0.11787819253437082,0.4340962904498813
2010-09-20,1280.25,1279.25,821.199,821.19,977.589,979.368,0.4120879120879106,0.11787819253437082
2010-09-21,1278.75,1275.0,823.3,819.409,972.877,971.133,-0.33222591362126463,0.4120879120879106
2010-09-22,1291.75,1293.5,823.558,825.463,966.156,963.501,1.4509803921568531,-0.33222591362126463
2010-09-23,1291.5,1290.75,824.502,822.92,968.577,968.305,-0.21260146888287812,1.4509803921568531
2010-09-24,1298.0,1297.0,826.488,821.406,967.357,963.238,0.4842146039124584,-0.21260146888287812
2010-09-27,1298.25,1297.0,820.898,819.693,965.744,963.739,0.0,0.4842146039124584
2010-09-28,1289.0,1294.0,813.044,820.701,958.436,959.087,-0.23130300693908756,0.0
2010-09-29,1307.5,1307.5,826.12,827.218,962.388,961.256,1.0432766615146916,-0.23130300693908756
2010-09-30,1311.0,1307.0,824.321,829.79,960.088,958.352,-0.03824091778202865,1.0432766615146916
2010-10-01,1313.0,1316.25,828.287,832.859,955.187,957.412,0.7077276205049721,-0.03824091778202865
2010-10-04,1316.0,1313.5,834.02,828.455,961.777,959.039,-0.20892687559354028,0.7077276205049721
2010-10-05,1325.75,1330.5,835.487,838.057,962.153,964.83,1.294251998477347,-0.20892687559354028
2010-10-06,1347.0,1346.5,847.436,848.51,972.282,970.101,1.202555430289376,1.294251998477347
2010-10-07,1359.5,1345.0,853.1,843.525,973.017,964.503,-0.11139992573337976,1.202555430289376
2010-10-08,1330.5,1341.5,838.321,840.96,956.575,961.994,-0.26022304832713505,-0.11139992573337976
2010-10-11,1348.5,1351.5,846.144,848.559,967.291,969.721,0.745434215430496,-0.26022304832713505
2010-10-12,1343.5,1348.5,849.027,853.157,972.846,975.619,-0.2219755826859071,0.745434215430496
2010-10-13,1358.5,1365.5,856.773,862.439,970.981,979.415,1.2606599925843565,-0.2219755826859071
2010-10-14,1380.75,1373.25,860.12,859.087,980.159,975.943,0.5675576711827279,1.2606599925843565
2010-10-15,1377.25,1367.5,858.367,852.503,977.328,975.253,-0.4187147278354231,0.5675576711827279
2010-10-18,1359.75,1367.25,855.996,860.718,978.871,980.108,-0.0182815356489896,-0.4187147278354231
2010-10-19,1367.75,1339.0,864.352,851.023,981.099,969.517,-2.0661912598281207,-0.0182815356489896
2010-10-20,1340.5,1339.0,852.356,847.737,970.041,962.617,0.0,-2.0661912598281207
2010-10-21,1345.25,1343.5,852.287,852.204,959.522,960.192,0.3360716952949927,0.0
2010-10-22,1319.0,1322.5,840.341,842.786,947.285,949.322,-1.563081503535546,0.3360716952949927
2010-10-25,1345.0,1337.5,854.728,851.098,957.636,954.607,1.1342155009451904,-1.563081503535546
2010-10-26,1334.0,1329.5,841.959,839.119,957.783,958.475,-0.5981308411214914,1.1342155009451904
2010-10-27,1332.25,1324.5,841.014,837.231,964.141,960.2,-0.3760812335464436,-0.5981308411214914
2010-10-28,1326.5,1333.5,837.384,836.785,958.523,959.215,0.6795016987542368,-0.3760812335464436
2010-10-29,1336.75,1346.75,840.723,843.036,966.628,968.258,0.9936257967753992,0.6795016987542368
2010-11-01,1361.5,1354.5,847.758,845.136,975.566,975.302,0.5754594393911239,0.9936257967753992
2010-11-02,1358.0,1351.0,849.015,843.058,971.805,963.967,-0.2583979328165342,0.5754594393911239
2010-11-03,1358.5,1345.5,842.011,835.455,966.904,958.88,-0.4071058475203504,-0.2583979328165342
2010-11-04,1361.0,1381.0,840.954,848.124,955.624,968.443,2.6384243775548155,-0.4071058475203504
2010-11-05,1384.25,1395.5,855.373,859.034,978.061,990.278,1.0499637943519158,2.6384243775548155
2010-11-08,1390.0,1388.5,860.628,860.978,997.703,998.921,-0.5016123253314242,1.0499637943519158
2010-11-09,1416.25,1421.0,877.315,879.386,1016.91,1018.78,2.340655383507384,-0.5016123253314242
2010-11-10,1402.0,1390.5,874.228,867.274,1016.38,1016.22,-2.146375791695987,2.340655383507384
2010-11-11,1413.0,1398.5,875.79,867.287,1028.38,1022.97,0.5753326141675563,-2.146375791695987
2010-11-12,1387.0,1388.5,865.145,859.752,1013.22,1010.11,-0.7150518412584961,0.5753326141675563
2010-11-15,1367.0,1368.5,849.279,850.951,1002.71,1004.99,-1.4404033129276184,-0.7150518412584961
2010-11-16,1363.25,1349.0,850.012,843.494,1001.87,993.665,-1.424917793204239,-1.4404033129276184
2010-11-17,1336.5,1337.5,839.194,839.98,988.389,988.106,-0.8524833209785032,-1.424917793204239
2010-11-18,1356.75,1350.25,850.36,844.434,995.853,992.612,0.9532710280373724,-0.8524833209785032
2010-11-19,1357.5,1342.5,845.162,841.587,990.659,983.589,-0.5739677837437562,0.9532710280373724
2010-11-22,1357.5,1356.5,845.531,849.352,987.704,993.264,1.0428305400372428,-0.5739677837437562
2010-11-23,1361.0,1377.5,853.988,867.443,1001.32,1024.32,1.548101732399565,1.0428305400372428
2010-11-24,1376.25,1372.5,873.477,870.103,1033.07,1025.02,-0.3629764065335772,1.548101732399565
2010-11-25,1370.5,1373.25,870.048,870.689,1030.68,1028.88,0.05464480874317612,-0.3629764065335772
2010-11-26,1366.5,1355.0,870.16,866.424,1031.17,1022.64,-1.3289641361733162,0.05464480874317612
2010-11-29,1360.0,1357.0,872.466,873.793,1030.3,1038.49,0.14760147601475815,-1.3289641361733162
2010-11-30,1375.0,1383.5,885.098,890.856,1056.07,1063.82,1.952837140751651,0.14760147601475815
2010-12-01,1391.5,1385.5,890.161,888.426,1062.62,1056.1,0.14456089627756796,1.952837140751651
2010-12-02,1390.0,1389.0,888.917,891.413,1052.63,1053.47,0.25261638397691133,0.14456089627756796
2010-12-03,1391.75,1403.5,888.219,894.861,1049.11,1051.31,1.0439164866810735,0.25261638397691133
2010-12-06,1411.5,1415.25,899.388,903.101,1062.32,1065.86,0.8371927324545725,1.0439164866810735
2010-12-07,1426.0,1420.0,902.132,898.734,1065.85,1062.4,0.3356297473944503,0.8371927324545725
2010-12-08,1395.0,1385.5,887.461,877.176,1054.9,1046.06,-2.4295774647887347,0.3356297473944503
2010-12-09,1382.0,1391.25,875.848,881.207,1045.94,1052.78,0.41501263081920037,-2.4295774647887347
2010-12-10,1390.0,1375.25,877.802,871.239,1048.03,1041.38,-1.1500449236298338,0.41501263081920037
2010-12-13,1388.25,1399.0,882.661,886.397,1050.75,1048.96,1.7269587347754856,-1.1500449236298338
2010-12-14,1405.0,1394.5,884.984,884.33,1043.68,1041.06,-0.32165832737669486,1.7269587347754856
2010-12-15,1388.25,1388.75,884.01,888.573,1043.64,1040.26,-0.4123341699533878,-0.32165832737669486
2010-12-16,1384.0,1363.0,887.521,873.998,1046.66,1031.01,-1.8541854185418538,-0.4123341699533878
2010-12-17,1374.75,1368.5,879.559,882.334,1030.7,1035.57,0.403521643433602,-1.8541854185418538
2010-12-20,1381.0,1380.0,888.96,889.23,1051.47,1049.83,0.8403361344537785,0.403521643433602
2010-12-21,1386.0,1383.0,894.078,892.258,1053.43,1052.43,0.21739130434783593,0.8403361344537785
2010-12-22,1389.0,1387.0,898.331,900.415,1056.68,1059.91,0.2892263195950928,0.21739130434783593
2010-12-23,1384.0,1373.5,898.701,890.553,1056.0,1051.28,-0.9733237202595557,0.2892263195950928
2010-12-29,1403.5,1412.5,912.43,914.535,1069.9,1075.37,2.8394612304331934,0.0
2010-12-30,1411.5,1405.5,912.47,909.532,1064.16,1056.45,-0.49557522123894193,2.8394612304331934
2011-01-04,1405.5,1388.5,898.772,890.407,1048.88,1039.14,-1.2095339736748478,0.0
2011-01-05,1382.75,1368.0,886.151,882.012,1044.06,1039.12,-1.4764133957508085,-1.2095339736748478
2011-01-06,1376.0,1368.5,889.463,882.732,1050.7,1046.65,0.03654970760234022,-1.4764133957508085
2011-01-07,1358.0,1367.0,879.078,880.799,1045.98,1053.16,-0.1096090610157141,0.03654970760234022
2011-01-10,1368.25,1368.25,882.685,881.888,1060.33,1060.41,0.0914411119239178,-0.1096090610157141
2011-01-11,1381.0,1374.0,889.018,883.488,1067.65,1063.88,0.42024483829710135,0.0914411119239178
2011-01-12,1383.5,1378.75,884.534,880.203,1061.29,1057.73,0.34570596797671715,0.42024483829710135
2011-01-13,1380.75,1381.5,877.056,871.609,1050.24,1037.79,0.19945602901179083,0.34570596797671715
2011-01-14,1369.25,1367.0,864.262,860.56,1023.66,1021.29,-1.049583785740138,0.19945602901179083
2011-01-17,1357.5,1360.5,854.957,854.854,1022.98,1022.55,-0.4754937820043881,-1.049583785740138
2011-01-18,1368.75,1369.5,853.601,855.938,1021.46,1018.67,0.6615214994487362,-0.4754937820043881
2011-01-19,1373.75,1372.0,859.776,858.466,1019.1,1017.05,0.1825483753194579,0.6615214994487362
2011-01-20,1364.5,1345.5,853.292,845.748,1011.71,999.109,-1.9314868804664709,0.1825483753194579
2011-01-21,1344.0,1343.5,844.486,840.844,992.981,991.074,-0.14864362690449884,-1.9314868804664709
2011-01-24,1347.5,1343.0,845.676,840.952,993.805,984.676,-0.037216226274661146,-0.14864362690449884
2011-01-25,1326.0,1324.0,840.304,839.196,975.359,972.457,-1.4147431124348464,-0.037216226274661146
2011-01-26,1335.5,1328.0,841.207,836.799,974.32,972.68,0.30211480362538623,-1.4147431124348464
2011-01-27,1337.5,1334.5,839.98,837.097,974.215,972.384,0.48945783132530174,0.30211480362538623
2011-01-28,1316.0,1319.0,828.09,830.605,957.787,962.774,-1.161483701760957,0.48945783132530174
2011-01-31,1333.5,1327.0,839.418,831.193,976.923,967.765,0.6065200909780133,-1.161483701760957
2011-02-01,1337.5,1331.5,830.178,827.533,973.719,969.068,0.33911077618689056,0.6065200909780133
2011-02-02,1337.0,1337.0,824.291,825.411,966.529,968.7,0.4130679684566374,0.33911077618689056
2011-02-03,1332.5,1328.0,820.252,822.902,967.051,973.893,-0.6731488406881092,0.4130679684566374
2011-02-04,1347.5,1355.0,835.866,843.974,988.777,999.926,2.033132530120474,-0.6731488406881092
2011-02-07,1347.0,1347.5,835.815,836.801,992.192,997.04,-0.5535055350553542,2.033132530120474
2011-02-08,1354.0,1363.5,839.898,850.062,992.741,999.707,1.1873840445268957,-0.5535055350553542
2011-02-09,1362.5,1365.0,847.062,848.353,998.315,996.35,0.11001100110010764,1.1873840445268957
2011-02-10,1358.75,1353.25,844.889,843.935,995.348,996.209,-0.8608058608058577,0.11001100110010764
2011-02-11,1359.0,1364.0,849.8,852.5,1004.73,1007.31,0.7943838906336653,-0.8608058608058577
2011-02-14,1356.75,1365.0,847.969,851.157,1008.06,1012.69,0.07331378299120228,0.7943838906336653
2011-02-15,1372.25,1372.75,856.051,850.421,1014.3,1016.78,0.5677655677655657,0.07331378299120228
2011-02-16,1374.5,1371.25,852.985,856.122,1015.14,1017.63,-0.10926971407758668,0.5677655677655657
2011-02-17,1377.0,1379.0,853.318,853.606,1014.74,1014.87,0.5651777575205186,-0.10926971407758668
2011-02-18,1385.5,1383.5,854.93,852.696,1021.76,1015.04,0.32632342277012505,0.5651777575205186
2011-02-21,1399.5,1403.0,862.824,864.715,1023.62,1026.56,1.4094687387061766,0.32632342277012505
2011-02-22,1394.5,1401.0,862.453,866.312,1024.84,1023.37,-0.14255167498218313,1.4094687387061766
2011-02-23,1401.25,1409.25,863.636,866.804,1021.47,1024.54,0.5888650963597364,-0.14255167498218313
2011-02-24,1414.5,1411.5,873.526,873.669,1025.59,1024.16,0.159659393294298,0.5888650963597364
2011-02-25,1405.0,1402.5,874.137,874.54,1018.63,1021.26,-0.6376195536663132,0.159659393294298
2011-02-28,1409.75,1411.0,868.822,868.682,1019.19,1020.02,0.60606060606061,-0.6376195536663132
2011-03-01,1414.5,1420.75,867.579,872.375,1021.74,1029.31,0.6909992912827789,0.60606060606061
2011-03-02,1430.5,1435.5,877.823,879.003,1035.17,1034.82,1.038184057715985,0.6909992912827789
2011-03-03,1430.5,1421.5,879.226,874.446,1031.51,1020.39,-0.9752699407871823,1.038184057715985
2011-03-04,1418.0,1427.0,871.864,876.267,1014.74,1019.29,0.38691523039042774,-0.9752699407871823
2011-03-07,1437.0,1437.5,880.515,884.507,1025.26,1026.27,0.7358093903293561,0.38691523039042774
2011-03-08,1435.0,1426.25,886.897,883.127,1030.37,1027.85,-0.7826086956521761,0.7358093903293561
2011-03-09,1431.5,1431.0,884.297,884.207,1031.34,1028.39,0.3330411919368892,-0.7826086956521761
2011-03-10,1424.25,1413.25,880.199,878.45,1029.08,1022.09,-1.2403913347309614,0.3330411919368892
2011-03-11,1409.75,1411.5,881.535,880.976,1024.08,1021.35,-0.12382805589952195,-1.2403913347309614
2011-03-14,1424.5,1422.25,884.453,881.851,1019.83,1018.37,0.7616011335458639,-0.12382805589952195
2011-03-15,1407.0,1400.5,878.826,872.205,1013.4,1003.94,-1.5292670065037761,0.7616011335458639
2011-03-16,1398.5,1402.0,869.984,873.901,1002.37,1007.18,0.1071046054980318,-1.5292670065037761
2011-03-17,1403.5,1403.75,869.04,870.543,1000.57,1002.18,0.12482168330956167,0.1071046054980318
2011-03-18,1415.5,1420.0,878.647,877.952,1004.54,1004.39,1.1576135351736516,0.12482168330956167
2011-03-21,1427.75,1432.0,877.212,879.607,1007.94,1009.66,0.8450704225352101,1.1576135351736516
2011-03-22,1425.5,1426.0,869.525,870.787,1000.63,1004.58,-0.41899441340782495,0.8450704225352101
2011-03-23,1433.0,1439.5,878.925,885.247,1008.59,1017.82,0.9467040673211802,-0.41899441340782495
2011-03-24,1441.25,1447.0,891.146,892.384,1019.7,1018.44,0.5210142410559282,0.9467040673211802
2011-03-25,1434.0,1436.0,890.186,892.924,1012.35,1014.84,-0.7601935038009655,0.5210142410559282
2011-03-28,1420.0,1417.0,890.003,884.023,1009.45,1005.18,-1.3231197771587766,-0.7601935038009655
2011-03-29,1414.0,1417.5,883.198,886.658,1002.27,1006.25,0.03528581510232609,-1.3231197771587766
2011-03-30,1419.0,1425.5,883.397,889.048,1007.53,1013.44,0.5643738977072266,0.03528581510232609
2011-03-31,1431.0,1439.0,887.497,896.853,1006.47,1014.52,0.9470361276745054,0.5643738977072266
2011-04-01,1434.5,1418.0,895.052,886.527,1013.21,1006.53,-1.459346768589298,0.9470361276745054
2011-04-04,1432.5,1435.5,888.207,889.075,1008.16,1009.14,1.2341325811001447,-1.459346768589298
2011-04-05,1434.5,1433.5,883.367,882.643,1011.21,1011.0,-0.13932427725531493,1.2341325811001447
2011-04-06,1457.0,1461.5,894.249,896.901,1019.02,1022.1,1.9532612486920176,-0.13932427725531493
2011-04-07,1456.5,1459.5,891.807,893.973,1019.46,1020.99,-0.13684570646596006,1.9532612486920176
2011-04-08,1470.5,1469.5,897.796,896.638,1020.97,1017.73,0.6851661527920605,-0.13684570646596006
2011-04-11,1469.5,1468.0,898.282,895.723,1016.6,1016.06,-0.10207553589656193,0.6851661527920605
2011-04-12,1461.25,1450.5,899.452,890.096,1011.11,1001.66,-1.1920980926430569,-0.10207553589656193
2011-04-13,1458.0,1457.5,897.231,896.261,1006.49,1006.98,0.4825922095829105,-1.1920980926430569
2011-04-14,1457.5,1465.75,892.693,897.032,1007.81,1014.85,0.5660377358490676,0.4825922095829105
2011-04-15,1472.5,1476.75,901.494,903.764,1018.61,1023.81,0.7504690431519689,0.5660377358490676
2011-04-18,1484.5,1493.0,913.089,917.076,1036.81,1046.25,1.1003893685457955,0.7504690431519689
2011-04-19,1495.0,1490.5,917.966,914.477,1047.58,1042.09,-0.16744809109175973,1.1003893685457955
2011-04-20,1505.0,1501.0,920.152,915.132,1037.93,1033.32,0.7044615900704487,-0.16744809109175973
2011-04-21,1507.0,1504.0,909.969,908.652,1028.95,1033.39,0.19986675549632515,0.7044615900704487
2011-04-26,1505.0,1497.5,912.287,910.611,1028.64,1024.98,-0.43218085106383475,0.19986675549632515
2011-04-27,1508.0,1511.0,910.243,912.44,1027.32,1029.64,0.9015025041736235,-0.43218085106383475
2011-04-28,1531.0,1535.5,918.802,919.736,1031.6,1034.36,1.6214427531436204,0.9015025041736235
2011-05-03,1546.5,1540.25,938.126,934.334,1045.22,1038.95,0.3093454900683801,1.6214427531436204
2011-05-04,1536.0,1541.0,929.782,931.118,1033.23,1033.19,0.0486933939295664,0.3093454900683801
2011-05-05,1514.5,1511.0,918.658,917.704,1018.08,1029.36,-1.94678780012979,0.0486933939295664
2011-05-06,1487.75,1486.5,908.106,905.023,1023.85,1024.61,-1.6214427531436093,-1.94678780012979
2011-05-09,1505.0,1502.0,919.983,921.02,1044.85,1051.16,1.0427177934746013,-1.6214427531436093
2011-05-10,1517.25,1513.5,927.301,925.575,1056.51,1054.56,0.7656458055925519,1.0427177934746013
2011-05-11,1524.5,1508.0,926.86,916.829,1057.95,1054.25,-0.3633961017509124,0.7656458055925519
2011-05-12,1488.25,1489.5,913.653,916.164,1050.5,1050.65,-1.2267904509283833,-0.3633961017509124
2011-05-13,1511.0,1505.75,928.418,928.043,1057.09,1058.15,1.0909701242027614,-1.2267904509283833
2011-05-16,1495.0,1500.75,923.41,924.79,1058.56,1055.9,-0.3320604349991707,1.0909701242027614
2011-05-17,1495.5,1478.5,918.499,912.26,1051.54,1044.14,-1.4825920373146784,-0.3320604349991707
2011-05-18,1491.25,1496.5,921.378,927.429,1046.71,1051.95,1.2174501183632058,-1.4825920373146784
2011-05-19,1488.75,1493.0,920.117,923.486,1045.47,1045.52,-0.23387905111927898,1.2174501183632058
2011-05-20,1502.75,1490.75,924.542,921.467,1050.87,1052.64,-0.1507032819825893,-0.23387905111927898
2011-05-23,1508.5,1510.5,935.562,936.86,1077.81,1076.16,1.324836491698811,-0.1507032819825893
2011-05-24,1520.75,1527.0,942.224,944.867,1078.85,1082.67,1.0923535253227312,1.324836491698811
2011-05-25,1527.0,1526.25,942.884,939.809,1084.13,1086.84,-0.04911591355599709,1.0923535253227312
2011-05-26,1521.5,1518.5,934.41,928.917,1074.66,1073.52,-0.5077805077805086,-0.04911591355599709
2011-05-27,1525.0,1533.0,928.463,932.936,1074.09,1076.17,0.9548896937767504,-0.5077805077805086
2011-05-31,1537.0,1536.5,931.741,932.625,1066.25,1067.38,0.22831050228311334,0.9548896937767504
2011-06-01,1532.25,1533.75,933.616,934.985,1062.96,1063.26,-0.17897819720142927,0.22831050228311334
2011-06-02,1540.75,1539.5,940.859,942.166,1068.26,1065.84,0.37489812550937085,-0.17897819720142927
2011-06-03,1531.0,1540.0,939.321,942.588,1056.44,1059.29,0.03247807729782615,0.37489812550937085
2011-06-06,1542.75,1549.0,939.67,945.665,1054.66,1059.36,0.5844155844155763,0.03247807729782615
2011-06-07,1548.4,1545.0,942.193,938.639,1055.78,1053.53,-0.2582311168495832,0.5844155844155763
2011-06-08,1535.5,1537.75,937.882,939.256,1047.98,1052.03,-0.46925566343042346,-0.2582311168495832
2011-06-09,1534.0,1537.75,933.828,939.428,1049.97,1059.79,0.0,-0.46925566343042346
2011-06-10,1541.0,1529.25,945.689,941.888,1064.45,1061.02,-0.5527556494878905,0.0
2011-06-13,1524.7,1526.25,937.527,935.03,1062.88,1060.78,-0.19617459538989745,-0.5527556494878905
2011-06-14,1519.0,1516.0,927.011,924.503,1052.08,1049.5,-0.6715806715806738,-0.19617459538989745
2011-06-15,1517.75,1529.75,931.878,940.574,1060.55,1069.68,0.9069920844327228,-0.6715806715806738
2011-06-16,1525.0,1523.25,946.911,945.355,1082.1,1077.49,-0.4249060303971208,0.9069920844327228
2011-06-17,1526.25,1537.5,944.929,949.602,1072.11,1074.8,0.9354997538158605,-0.4249060303971208
2011-06-20,1537.0,1544.0,950.878,952.91,1079.66,1078.81,0.4227642276422694,0.9354997538158605
2011-06-21,1543.0,1544.75,953.941,952.961,1077.21,1074.91,0.04857512953366783,0.4227642276422694
2011-06-22,1546.0,1552.5,957.276,962.731,1074.36,1077.38,0.5016993040945161,0.04857512953366783
2011-06-23,1541.5,1523.0,964.04,955.029,1081.15,1075.72,-1.900161030595815,0.5016993040945161
2011-06-24,1521.0,1514.75,949.083,947.074,1065.35,1067.78,-0.5416940249507562,-1.900161030595815
2011-06-27,1501.0,1498.0,939.417,937.363,1057.19,1052.48,-1.1057930351543122,-0.5416940249507562
2011-06-28,1502.5,1499.0,943.071,936.582,1052.32,1045.11,0.06675567423231055,-1.1057930351543122
2011-06-29,1506.0,1504.25,940.545,939.921,1046.85,1047.16,0.35023348899265727,0.06675567423231055
2011-06-30,1508.0,1505.5,943.562,940.585,1041.08,1040.07,0.08309788931362139,0.35023348899265727
2011-07-01,1492.75,1483.0,932.095,926.065,1027.71,1025.87,-1.4945200929923574,0.08309788931362139
2011-07-04,1495.25,1495.0,927.69,930.819,1029.36,1029.97,0.8091706001348564,-1.4945200929923574
2011-07-05,1498.75,1510.0,930.785,937.015,1035.76,1042.82,1.0033444816053505,0.8091706001348564
2011-07-06,1515.8,1527.25,946.31,954.114,1056.23,1066.37,1.142384105960259,1.0033444816053505
2011-07-07,1526.25,1527.5,954.801,955.763,1066.86,1066.62,0.01636929120969466,1.142384105960259
2011-07-08,1526.0,1541.5,956.86,960.077,1069.08,1076.17,0.916530278232397,0.01636929120969466
2011-07-11,1543.5,1555.5,966.318,976.705,1092.12,1106.88,0.9082062925721779,0.916530278232397
2011-07-12,1544.5,1550.5,973.956,977.001,1106.38,1107.34,-0.32144005143041054,0.9082062925721779
2011-07-13,1571.5,1579.0,984.711,988.358,1114.62,1121.05,1.8381167365365991,-0.32144005143041054
2011-07-14,1592.5,1590.5,987.536,984.83,1119.04,1117.32,0.7283090563647843,1.8381167365365991
2011-07-15,1578.5,1587.0,979.644,985.347,1115.0,1124.42,-0.22005658597925581,0.7283090563647843
2011-07-18,1598.25,1599.0,992.825,994.279,1136.33,1136.7,0.7561436672967936,-0.22005658597925581
2011-07-19,1602.0,1601.0,994.105,992.991,1129.04,1129.45,0.1250781738586726,0.7561436672967936
2011-07-20,1584.25,1586.0,982.115,982.956,1116.77,1117.85,-0.936914428482194,0.1250781738586726
2011-07-21,1600.5,1601.0,992.435,985.11,1131.1,1117.24,0.9457755359394637,-0.936914428482194
2011-07-22,1588.0,1602.0,974.831,984.332,1103.01,1118.09,0.06246096189881367,0.9457755359394637
2011-07-25,1618.5,1613.5,995.02,991.276,1126.62,1124.86,0.7178526841448152,0.06246096189881367
2011-07-26,1610.0,1612.75,982.606,984.585,1112.26,1114.93,-0.046482801363501025,0.7178526841448152
2011-07-27,1621.0,1625.0,987.692,991.761,1118.32,1124.88,0.7595721593551374,-0.046482801363501025
2011-07-28,1617.5,1613.5,988.632,988.967,1125.53,1129.27,-0.7076923076923092,0.7595721593551374
2011-07-29,1613.75,1628.5,991.673,992.08,1129.76,1133.11,0.9296560272699095,-0.7076923076923092
2011-08-01,1613.5,1623.0,981.567,996.378,1117.54,1137.19,-0.337734111145227,0.9296560272699095
2011-08-02,1624.0,1637.75,997.298,1005.8,1145.28,1147.37,0.908810844115826,-0.337734111145227
2011-08-03,1667.5,1669.25,1016.77,1019.02,1163.4,1166.57,1.9233704777896543,0.908810844115826
2011-08-04,1664.25,1679.5,1018.2,1028.28,1170.61,1186.17,0.6140482252508628,1.9233704777896543
2011-08-05,1665.0,1658.75,1022.91,1014.34,1176.6,1167.476,-1.2354867520095292,0.6140482252508628
2011-08-08,1709.75,1693.0,1040.944,1035.601,1195.211,1194.104,2.064807837226823,-1.2354867520095292
2011-08-09,1770.0,1736.0,1080.982,1065.096,1241.757,1218.588,2.539870053160076,2.064807837226823
2011-08-10,1753.75,1772.0,1082.027,1094.706,1219.067,1246.921,2.073732718894017,2.539870053160076
2011-08-11,1786.0,1760.0,1105.745,1087.225,1254.39,1239.524,-0.6772009029345383,2.073732718894017
2011-08-12,1755.0,1736.0,1077.348,1066.012,1231.233,1219.016,-1.3636363636363669,-0.6772009029345383
2011-08-15,1738.0,1739.0,1065.082,1062.05,1214.111,1203.71,0.1728110599078292,-1.3636363636363669
2011-08-16,1779.0,1782.5,1086.611,1087.62,1236.189,1238.191,2.501437607820578,0.1728110599078292
2011-08-17,1792.0,1790.0,1089.958,1081.506,1240.396,1234.909,0.42075736325386526,2.501437607820578
2011-08-18,1794.5,1824.0,1087.115,1109.759,1246.44,1276.149,1.8994413407821265,0.42075736325386526
2011-08-19,1862.0,1848.0,1126.914,1113.723,1299.281,1280.843,1.3157894736842035,1.8994413407821265
2011-08-22,1877.75,1877.5,1139.55,1138.707,1303.179,1303.186,1.5963203463203568,1.3157894736842035
2011-08-23,1886.5,1876.0,1138.641,1136.419,1301.753,1303.955,-0.0798934753661773,1.5963203463203568
2011-08-24,1850.0,1770.0,1119.584,1077.232,1279.303,1224.066,-5.65031982942431,-0.0798934753661773
2011-08-25,1716.5,1729.0,1049.59,1058.788,1191.104,1200.694,-2.3163841807909646,-5.65031982942431
2011-08-26,1787.0,1788.0,1094.171,1099.023,1237.192,1242.875,3.4123770965876155,-2.3163841807909646
2011-08-30,1791.0,1825.0,1097.561,1121.283,1243.491,1264.989,2.069351230425065,3.4123770965876155
2011-08-31,1826.0,1813.5,1121.14,1111.213,1264.193,1256.147,-0.6301369863013662,2.069351230425065
2011-09-01,1815.5,1821.0,1118.952,1125.603,1270.736,1274.675,0.41356492969395475,-0.6301369863013662
2011-09-02,1854.0,1875.25,1143.809,1157.562,1301.235,1318.927,2.979132344865465,0.41356492969395475
